kVp_kV,InherentFiltration_mmAl,AddedFiltration_mmCu,AddedFiltration_mmAl,AddedFiltration_mmAir,DeviceModel,AcquisitionPlane,AnodeAngle_deg,HVL_mmAl,h,comment
123,3.6,0,0,615,Allura Clarity,Single Plane,11,5.182,,Inherent filtration measured in lab 601 - 2018-04-12-18
123,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.44,,Inherent filtration measured in lab 601 - 2018-04-12-18
123,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.794,,Inherent filtration measured in lab 601 - 2018-04-12-18
123,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.42,,Inherent filtration measured in lab 601 - 2018-04-12-18
124,3.6,0,0,615,Allura Clarity,Single Plane,11,5.226,,Inherent filtration measured in lab 601 - 2018-04-12-18
124,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.49,,Inherent filtration measured in lab 601 - 2018-04-12-18
124,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.842,,Inherent filtration measured in lab 601 - 2018-04-12-18
124,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.46,,Inherent filtration measured in lab 601 - 2018-04-12-18
125,3.6,0,0,615,Allura Clarity,Single Plane,11,5.27,0.679,Inherent filtration measured in lab 601 - 2018-04-12-18
125,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.54,0.804,Inherent filtration measured in lab 601 - 2018-04-12-18
125,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.89,0.904,Inherent filtration measured in lab 601 - 2018-04-12-18
125,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.5,0.948,Inherent filtration measured in lab 601 - 2018-04-12-18
